Rating,RatingSource,imdbID
 2.4/10, Internet Movie Database,tt0099613
 7.1/10, Internet Movie Database,tt0193019
 6.2/10, Internet Movie Database,tt0251193
 7.6/10, Internet Movie Database,tt0410165
 5.1/10, Internet Movie Database,tt0134215
 5.9/10, Internet Movie Database,tt0348520
 7.0/10, Internet Movie Database,tt3520318
 3.4/10, Internet Movie Database,tt1244695
 5.9/10, Internet Movie Database,tt0011513
 6.9/10, Internet Movie Database,tt0887958
 8.0/10, Internet Movie Database,tt0819370
 6.4/10, Internet Movie Database,tt2153931
 8.5/10, Internet Movie Database,tt1834833
 5.9/10, Internet Movie Database,tt0395524
 6.1/10, Internet Movie Database,tt2446318
 4.0/10, Internet Movie Database,tt0374519
 8.2/10, Internet Movie Database,tt0400933
 8.3/10, Internet Movie Database,tt0910990
 3.6/10, Internet Movie Database,tt0085892
 7.0/10, Internet Movie Database,tt0080590
 7.2/10, Internet Movie Database,tt0493360
 7.2/10, Internet Movie Database,tt0105665
62%, Rotten Tomatoes,tt0105665
 28/100, Metacritic,tt0105665
 5.9/10, Internet Movie Database,tt2869728
13%, Rotten Tomatoes,tt2869728
 32/100, Metacritic,tt2869728
 6.4/10, Internet Movie Database,tt0035427
 6.6/10, Internet Movie Database,tt1414355
 5.7/10, Internet Movie Database,tt0359715
 7.1/10, Internet Movie Database,tt0263458
 6.1/10, Internet Movie Database,tt1381576
 5.8/10, Internet Movie Database,tt3921852
 6.8/10, Internet Movie Database,tt0077586
 5.4/10, Internet Movie Database,tt2108541
 6.5/10, Internet Movie Database,tt0133965
 8.3/10, Internet Movie Database,tt0903013
 7.9/10, Internet Movie Database,tt0056858
 6.4/10, Internet Movie Database,tt0103035
29%, Rotten Tomatoes,tt0103035
 7.0/10, Internet Movie Database,tt0441030
 7.3/10, Internet Movie Database,tt2077774
 5.7/10, Internet Movie Database,tt0026471
 5.6/10, Internet Movie Database,tt1265962
 7.1/10, Internet Movie Database,tt0079317
 7.7/10, Internet Movie Database,tt0926084
78%, Rotten Tomatoes,tt0926084
 65/100, Metacritic,tt0926084
 4.8/10, Internet Movie Database,tt0173255
 6.9/10, Internet Movie Database,tt1690201
 6.2/10, Internet Movie Database,tt1028577
 6.6/10, Internet Movie Database,tt0061683
60%, Rotten Tomatoes,tt0061683
 6.8/10, Internet Movie Database,tt0265097
 5.0/10, Internet Movie Database,tt6314690
 38/100, Metacritic,tt6314690
 7.6/10, Internet Movie Database,tt0390555
 7.7/10, Internet Movie Database,tt0328107
39%, Rotten Tomatoes,tt0328107
 47/100, Metacritic,tt0328107
 6.3/10, Internet Movie Database,tt2092011
94%, Rotten Tomatoes,tt2092011
 80/100, Metacritic,tt2092011
 5.8/10, Internet Movie Database,tt0066184
 5.9/10, Internet Movie Database,tt0490271
 7.8/10, Internet Movie Database,tt0385372
 5.7/10, Internet Movie Database,tt0203305
 6.9/10, Internet Movie Database,tt0285019
 8.5/10, Internet Movie Database,tt0756352
 6.2/10, Internet Movie Database,tt0048209
 5.3/10, Internet Movie Database,tt0268168
 4.8/10, Internet Movie Database,tt0095232
 7.0/10, Internet Movie Database,tt0364118
 4.2/10, Internet Movie Database,tt2083340
 6.5/10, Internet Movie Database,tt2132324
100%, Rotten Tomatoes,tt2132324
 67/100, Metacritic,tt2132324
 4.3/10, Internet Movie Database,tt0138647
 5.7/10, Internet Movie Database,tt0023530
 6.7/10, Internet Movie Database,tt2958318
 6.7/10, Internet Movie Database,tt0035026
 5.5/10, Internet Movie Database,tt5210380
 5.9/10, Internet Movie Database,tt1217589
 7.8/10, Internet Movie Database,tt2279097
 8.1/10, Internet Movie Database,tt5593968
 4.9/10, Internet Movie Database,tt0318620
 7.5/10, Internet Movie Database,tt0325723
 7.8/10, Internet Movie Database,tt0051863
 5.9/10, Internet Movie Database,tt1366730
 8.5/10, Internet Movie Database,tt1512502
 5.4/10, Internet Movie Database,tt1325742
 5.6/10, Internet Movie Database,tt4242100
69%, Rotten Tomatoes,tt4242100
 42/100, Metacritic,tt4242100
 5.6/10, Internet Movie Database,tt0201128
 5.6/10, Internet Movie Database,tt0808492
 6.6/10, Internet Movie Database,tt0078910
 7.1/10, Internet Movie Database,tt2546294
 6.1/10, Internet Movie Database,tt1514441
 9.1/10, Internet Movie Database,tt1290137
 5.9/10, Internet Movie Database,tt0097199
 5.0/10, Internet Movie Database,tt0223673
 6.0/10, Internet Movie Database,tt0344116
 7.2/10, Internet Movie Database,tt3704196
 6.0/10, Internet Movie Database,tt0195889
 7.1/10, Internet Movie Database,tt0220839
 7.2/10, Internet Movie Database,tt0100935
65%, Rotten Tomatoes,tt0100935
 52/100, Metacritic,tt0100935
 6.3/10, Internet Movie Database,tt0110013
 6.3/10, Internet Movie Database,tt0060697
 7.3/10, Internet Movie Database,tt0369690
 6.5/10, Internet Movie Database,tt0406110
 7.0/10, Internet Movie Database,tt0155768
 5.1/10, Internet Movie Database,tt0368249
 6.8/10, Internet Movie Database,tt2948732
 4.6/10, Internet Movie Database,tt5667696
 6.9/10, Internet Movie Database,tt1152261
 7.6/10, Internet Movie Database,tt0116922
60%, Rotten Tomatoes,tt0116922
 52/100, Metacritic,tt0116922
 5.1/10, Internet Movie Database,tt2112143
 6.8/10, Internet Movie Database,tt0323141
 7.0/10, Internet Movie Database,tt2339703
 6.9/10, Internet Movie Database,tt0118653
 6.0/10, Internet Movie Database,tt0192450
 4.5/10, Internet Movie Database,tt0177397
 4.8/10, Internet Movie Database,tt0281344
 5.6/10, Internet Movie Database,tt0103893
33%, Rotten Tomatoes,tt0103893
 48/100, Metacritic,tt0103893
 5.6/10, Internet Movie Database,tt0301394
 6.1/10, Internet Movie Database,tt2751576
 5.0/10, Internet Movie Database,tt0353170
 6.5/10, Internet Movie Database,tt0249465
 5.4/10, Internet Movie Database,tt0097978
 6.0/10, Internet Movie Database,tt0111702
 5.0/10, Internet Movie Database,tt0035610
 7.4/10, Internet Movie Database,tt0478160
88%, Rotten Tomatoes,tt0478160
 78/100, Metacritic,tt0478160
 6.8/10, Internet Movie Database,tt2775870
 7.2/10, Internet Movie Database,tt0285221
 8.2/10, Internet Movie Database,tt0847536
 4.5/10, Internet Movie Database,tt0997260
 6.5/10, Internet Movie Database,tt0338817
 5.9/10, Internet Movie Database,tt0279290
 6.4/10, Internet Movie Database,tt0960721
32%, Rotten Tomatoes,tt0960721
 39/100, Metacritic,tt0960721
 7.8/10, Internet Movie Database,tt0208017
 7.5/10, Internet Movie Database,tt0025791
 4.3/10, Internet Movie Database,tt2101332
 6.4/10, Internet Movie Database,tt3241820
 4.7/10, Internet Movie Database,tt0206286
 6.4/10, Internet Movie Database,tt2489512
83%, Rotten Tomatoes,tt2489512
 65/100, Metacritic,tt2489512
 7.2/10, Internet Movie Database,tt0071843
 7.0/10, Internet Movie Database,tt1990199
 7.0/10, Internet Movie Database,tt0281058
 5.9/10, Internet Movie Database,tt1785287
 5.4/10, Internet Movie Database,tt0211692
 7.6/10, Internet Movie Database,tt0084454
 6.3/10, Internet Movie Database,tt5849982
 7.5/10, Internet Movie Database,tt1322904
 3.8/10, Internet Movie Database,tt1535577
 5.1/10, Internet Movie Database,tt0805327
 5.3/10, Internet Movie Database,tt1570594
 5.2/10, Internet Movie Database,tt0080633
 5.3/10, Internet Movie Database,tt0238452
 6.2/10, Internet Movie Database,tt0444610
 8.0/10, Internet Movie Database,tt0147225
 6.3/10, Internet Movie Database,tt0077585
 4.7/10, Internet Movie Database,tt0259269
 6.8/10, Internet Movie Database,tt0039997
 4.1/10, Internet Movie Database,tt0073261
 7.3/10, Internet Movie Database,tt0143515
 5.3/10, Internet Movie Database,tt0083959
60%, Rotten Tomatoes,tt0083959
 6.6/10, Internet Movie Database,tt1249398
 6.6/10, Internet Movie Database,tt0325352
50%, Rotten Tomatoes,tt0325352
 6.7/10, Internet Movie Database,tt0006405
 6.8/10, Internet Movie Database,tt0189142
69%, Rotten Tomatoes,tt0189142
 72/100, Metacritic,tt0189142
 4.4/10, Internet Movie Database,tt0187025
 5.6/10, Internet Movie Database,tt1741504
 7.2/10, Internet Movie Database,tt1458912
 8.2/10, Internet Movie Database,tt1297833
 3.8/10, Internet Movie Database,tt0317689
 5.4/10, Internet Movie Database,tt2075350
 3.7/10, Internet Movie Database,tt0384237
 7.0/10, Internet Movie Database,tt0029667
 5.8/10, Internet Movie Database,tt0367767
 5.2/10, Internet Movie Database,tt0799987
 6.7/10, Internet Movie Database,tt3886222
 5.4/10, Internet Movie Database,tt1478456
 2.1/10, Internet Movie Database,tt2881470
 6.8/10, Internet Movie Database,tt2569994
 4.7/10, Internet Movie Database,tt1519637
 5.9/10, Internet Movie Database,tt0339525
 7.2/10, Internet Movie Database,tt2600748
 5.9/10, Internet Movie Database,tt0466195
 6.3/10, Internet Movie Database,tt1233303
 5.4/10, Internet Movie Database,tt5207320
 5.6/10, Internet Movie Database,tt1213571
 5.3/10, Internet Movie Database,tt0065185
 6.8/10, Internet Movie Database,tt0356134
 6.2/10, Internet Movie Database,tt5747412
 9.5/10, Internet Movie Database,tt5376212
 7.9/10, Internet Movie Database,tt0443566
 6.2/10, Internet Movie Database,tt1027718
55%, Rotten Tomatoes,tt1027718
 59/100, Metacritic,tt1027718
 6.5/10, Internet Movie Database,tt0760329
 71/100, Metacritic,tt0760329
 7.4/10, Internet Movie Database,tt2081316
 7.0/10, Internet Movie Database,tt2147948
 5.9/10, Internet Movie Database,tt0169177
 6.6/10, Internet Movie Database,tt0265344
 7.6/10, Internet Movie Database,tt1059288
 6.3/10, Internet Movie Database,tt1927124
 5.7/10, Internet Movie Database,tt0272442
 5.3/10, Internet Movie Database,tt0049248
 6.6/10, Internet Movie Database,tt1169844
 5.6/10, Internet Movie Database,tt0061019
 7.0/10, Internet Movie Database,tt0321404
 5.8/10, Internet Movie Database,tt0816520
 5.7/10, Internet Movie Database,tt1483782
 4.4/10, Internet Movie Database,tt0496305
 7.3/10, Internet Movie Database,tt0080776
 6.2/10, Internet Movie Database,tt1427704
 6.5/10, Internet Movie Database,tt0183946
 5.5/10, Internet Movie Database,tt1320236
13%, Rotten Tomatoes,tt1320236
 8.1/10, Internet Movie Database,tt0461528
 4.4/10, Internet Movie Database,tt1541868
 6.5/10, Internet Movie Database,tt2194533
 7.0/10, Internet Movie Database,tt4661600
83%, Rotten Tomatoes,tt4661600
 8.8/10, Internet Movie Database,tt4238832
 6.9/10, Internet Movie Database,tt0315957
 6.2/10, Internet Movie Database,tt0104574
 3.6/10, Internet Movie Database,tt1207652
 6.4/10, Internet Movie Database,tt0028732
 7.1/10, Internet Movie Database,tt3815136
 8.6/10, Internet Movie Database,tt1651335
 6.5/10, Internet Movie Database,tt0382592
 5.0/10, Internet Movie Database,tt0000877
 7.0/10, Internet Movie Database,tt1242743
 6.1/10, Internet Movie Database,tt0105583
 6.1/10, Internet Movie Database,tt0028354
 6.4/10, Internet Movie Database,tt0045328
 6.8/10, Internet Movie Database,tt0295409
 6.8/10, Internet Movie Database,tt0173938
 7.0/10, Internet Movie Database,tt0052793
11%, Rotten Tomatoes,tt5276794
 7.0/10, Internet Movie Database,tt3105262
 5.9/10, Internet Movie Database,tt3421246
 7.9/10, Internet Movie Database,tt0498380
91%, Rotten Tomatoes,tt0498380
 89/100, Metacritic,tt0498380
 3.8/10, Internet Movie Database,tt0357026
 6.8/10, Internet Movie Database,tt0132467
 6.1/10, Internet Movie Database,tt0035292
 6.5/10, Internet Movie Database,tt0248551
 7.6/10, Internet Movie Database,tt2268968
 6.8/10, Internet Movie Database,tt0173697
 8.1/10, Internet Movie Database,tt0169611
 6.3/10, Internet Movie Database,tt1273654
 4.1/10, Internet Movie Database,tt1297942
 3.7/10, Internet Movie Database,tt0089850
 5.6/10, Internet Movie Database,tt3488184
75%, Rotten Tomatoes,tt3488184
 56/100, Metacritic,tt3488184
 5.2/10, Internet Movie Database,tt0012328
 5.9/10, Internet Movie Database,tt0115605
 7.1/10, Internet Movie Database,tt0188949
 6.4/10, Internet Movie Database,tt0047074
 8.4/10, Internet Movie Database,tt2273433
 6.2/10, Internet Movie Database,tt0144970
 7.7/10, Internet Movie Database,tt0493007
5%, Rotten Tomatoes,tt0493007
 6.2/10, Internet Movie Database,tt0142391
 6.3/10, Internet Movie Database,tt4129180
 6.5/10, Internet Movie Database,tt3174432
 6.9/10, Internet Movie Database,tt0358243
 7.5/10, Internet Movie Database,tt0138817
 8.5/10, Internet Movie Database,tt0495913
 5.8/10, Internet Movie Database,tt2183302
 6.7/10, Internet Movie Database,tt0022152
 5.9/10, Internet Movie Database,tt2004233
 5.2/10, Internet Movie Database,tt0057378
 8.2/10, Internet Movie Database,tt2114454
 3.1/10, Internet Movie Database,tt7784186
 5.4/10, Internet Movie Database,tt0232534
 6.2/10, Internet Movie Database,tt0082499
 8.6/10, Internet Movie Database,tt4500130
 7.1/10, Internet Movie Database,tt2165685
 5.9/10, Internet Movie Database,tt0214636
 5.8/10, Internet Movie Database,tt0142971
 5.2/10, Internet Movie Database,tt0147343
 8.2/10, Internet Movie Database,tt0841045
 5.2/10, Internet Movie Database,tt0388549
 8.2/10, Internet Movie Database,tt0815141
 8.1/10, Internet Movie Database,tt2428368
 6.8/10, Internet Movie Database,tt0205842
 5.6/10, Internet Movie Database,tt1155590
 7.8/10, Internet Movie Database,tt6166990
 7.2/10, Internet Movie Database,tt0155478
 7.8/10, Internet Movie Database,tt2496550
 7.3/10, Internet Movie Database,tt0274804
 9.0/10, Internet Movie Database,tt0406710
 8.2/10, Internet Movie Database,tt0012350
 6.0/10, Internet Movie Database,tt2310109
57%, Rotten Tomatoes,tt2310109
 54/100, Metacritic,tt2310109
 8.0/10, Internet Movie Database,tt1470796
 7.9/10, Internet Movie Database,tt0122646
 7.5/10, Internet Movie Database,tt5993884
 7.9/10, Internet Movie Database,tt1233609
 6.7/10, Internet Movie Database,tt2705026
83%, Rotten Tomatoes,tt2705026
 84/100, Metacritic,tt2705026
 5.6/10, Internet Movie Database,tt0100078
 7.2/10, Internet Movie Database,tt0252625
 6.8/10, Internet Movie Database,tt1921164
 7.0/10, Internet Movie Database,tt0026123
 3.1/10, Internet Movie Database,tt0157412
 6.3/10, Internet Movie Database,tt0462315
 8.0/10, Internet Movie Database,tt0465634
 7.6/10, Internet Movie Database,tt0469185
100%, Rotten Tomatoes,tt0469185
 4.4/10, Internet Movie Database,tt0263041
 7.4/10, Internet Movie Database,tt1835933
 9.0/10, Internet Movie Database,tt0500183
 9.3/10, Internet Movie Database,tt0923733
 8.7/10, Internet Movie Database,tt1084743
 7.7/10, Internet Movie Database,tt5622770
 3.4/10, Internet Movie Database,tt0136739
 8.4/10, Internet Movie Database,tt5494804
 6.8/10, Internet Movie Database,tt0807757
 5.6/10, Internet Movie Database,tt0264855
 8.5/10, Internet Movie Database,tt3632758
 4.8/10, Internet Movie Database,tt0146563
 7.8/10, Internet Movie Database,tt2617142
80%, Rotten Tomatoes,tt2617142
 6.4/10, Internet Movie Database,tt0867171
 6.5/10, Internet Movie Database,tt0273220
 7.0/10, Internet Movie Database,tt2816290
 5.5/10, Internet Movie Database,tt0003805
 6.6/10, Internet Movie Database,tt2220704
 6.3/10, Internet Movie Database,tt0347159
 4.9/10, Internet Movie Database,tt1412367
 7.6/10, Internet Movie Database,tt0466194
 3.0/10, Internet Movie Database,tt0012966
 6.6/10, Internet Movie Database,tt0124562
 6.4/10, Internet Movie Database,tt1839660
 8.6/10, Internet Movie Database,tt1461438
 8.2/10, Internet Movie Database,tt1974280
 8.1/10, Internet Movie Database,tt0407981
 6.8/10, Internet Movie Database,tt0399644
 6.5/10, Internet Movie Database,tt1836877
 7.8/10, Internet Movie Database,tt0044986
 8.0/10, Internet Movie Database,tt1441875
 3.1/10, Internet Movie Database,tt0493137
 7.4/10, Internet Movie Database,tt0033945
100%, Rotten Tomatoes,tt0033945
 6.2/10, Internet Movie Database,tt0490167
 5.2/10, Internet Movie Database,tt1846758
 7.6/10, Internet Movie Database,tt4525006
 5.8/10, Internet Movie Database,tt0279676
 5.5/10, Internet Movie Database,tt0056404
 7.5/10, Internet Movie Database,tt1980280
 5.9/10, Internet Movie Database,tt1247667
27%, Rotten Tomatoes,tt1247667
 31/100, Metacritic,tt1247667
 8.6/10, Internet Movie Database,tt1516562
 5.4/10, Internet Movie Database,tt0097041
 7.3/10, Internet Movie Database,tt1312251
 8.6/10, Internet Movie Database,tt5164686
 7.7/10, Internet Movie Database,tt0386018
 6.7/10, Internet Movie Database,tt0045033
 6.3/10, Internet Movie Database,tt0114492
 7.8/10, Internet Movie Database,tt1234937
 6.6/10, Internet Movie Database,tt0074639
 7.2/10, Internet Movie Database,tt0035133
 8.0/10, Internet Movie Database,tt7213332
 6.7/10, Internet Movie Database,tt0417895
 7.8/10, Internet Movie Database,tt0333178
 7.0/10, Internet Movie Database,tt1723055
 6.9/10, Internet Movie Database,tt0342555
 9.0/10, Internet Movie Database,tt2241553
 5.4/10, Internet Movie Database,tt0311018
 7.2/10, Internet Movie Database,tt0408318
 6.8/10, Internet Movie Database,tt0328589
62%, Rotten Tomatoes,tt0328589
 52/100, Metacritic,tt0328589
 6.6/10, Internet Movie Database,tt0066262
 5.1/10, Internet Movie Database,tt0023370
 8.9/10, Internet Movie Database,tt2033193
 6.5/10, Internet Movie Database,tt1859553
71%, Rotten Tomatoes,tt1859553
 7.1/10, Internet Movie Database,tt0447386
 6.4/10, Internet Movie Database,tt0956000
 6.9/10, Internet Movie Database,tt0391892
92%, Rotten Tomatoes,tt0391892
 54/100, Metacritic,tt0391892
 5.9/10, Internet Movie Database,tt0045995
 5.0/10, Internet Movie Database,tt0240325
 8.8/10, Internet Movie Database,tt2257590
 5.2/10, Internet Movie Database,tt0914799
 5.1/10, Internet Movie Database,tt1131734
43%, Rotten Tomatoes,tt1131734
 47/100, Metacritic,tt1131734
 7.2/10, Internet Movie Database,tt0207145
 4.8/10, Internet Movie Database,tt1467349
 7.7/10, Internet Movie Database,tt0372229
 8.1/10, Internet Movie Database,tt0033746
 6.3/10, Internet Movie Database,tt0069079
 6.9/10, Internet Movie Database,tt1047499
 5.3/10, Internet Movie Database,tt0159960
 5.4/10, Internet Movie Database,tt0053689
 6.8/10, Internet Movie Database,tt0467504
 8.1/10, Internet Movie Database,tt2133243
20%, Rotten Tomatoes,tt2133243
 7.6/10, Internet Movie Database,tt2395161
 7.4/10, Internet Movie Database,tt0235559
 5.3/10, Internet Movie Database,tt0167996
 7.2/10, Internet Movie Database,tt0079738
 5.2/10, Internet Movie Database,tt0081309
 5.6/10, Internet Movie Database,tt0814198
 5.2/10, Internet Movie Database,tt0134323
 4.8/10, Internet Movie Database,tt6269658
 9.3/10, Internet Movie Database,tt1220200
 8.9/10, Internet Movie Database,tt2179191
 8.0/10, Internet Movie Database,tt4066500
 4.1/10, Internet Movie Database,tt2194402
